engine_id,cycle,RUL,sequence_idx
2,162,125,295
2,163,124,296
2,164,123,297
2,165,122,298
2,166,121,299
2,167,120,300
2,168,119,301
2,169,118,302
2,170,117,303
2,171,116,304
2,172,115,305
2,173,114,306
2,174,113,307
2,175,112,308
2,176,111,309
2,177,110,310
2,178,109,311
2,179,108,312
2,180,107,313
2,181,106,314
2,182,105,315
2,183,104,316
2,184,103,317
2,185,102,318
2,186,101,319
2,187,100,320
2,188,99,321
2,189,98,322
2,190,97,323
2,191,96,324
2,192,95,325
2,193,94,326
2,194,93,327
2,195,92,328
2,196,91,329
2,197,90,330
2,198,89,331
2,199,88,332
2,200,87,333
2,201,86,334
2,202,85,335
2,203,84,336
2,204,83,337
2,205,82,338
2,206,81,339
2,207,80,340
2,208,79,341
2,209,78,342
2,210,77,343
2,211,76,344
2,212,75,345
2,213,74,346
2,214,73,347
2,215,72,348
2,216,71,349
2,217,70,350
2,218,69,351
2,219,68,352
2,220,67,353
2,221,66,354
2,222,65,355
2,223,64,356
2,224,63,357
2,225,62,358
2,226,61,359
2,227,60,360
2,228,59,361
2,229,58,362
2,230,57,363
2,231,56,364
2,232,55,365
2,233,54,366
2,234,53,367
2,235,52,368
2,236,51,369
2,237,50,370
2,238,49,371
2,239,48,372
2,240,47,373
2,241,46,374
2,242,45,375
2,243,44,376
2,244,43,377
2,245,42,378
2,246,41,379
2,247,40,380
2,248,39,381
2,249,38,382
2,250,37,383
2,251,36,384
2,252,35,385
2,253,34,386
2,254,33,387
2,255,32,388
2,256,31,389
2,257,30,390
2,258,29,391
2,259,28,392
2,260,27,393
2,261,26,394
2,262,25,395
2,263,24,396
2,264,23,397
2,265,22,398
2,266,21,399
2,267,20,400
2,268,19,401
2,269,18,402
2,270,17,403
2,271,16,404
2,272,15,405
2,273,14,406
2,274,13,407
2,275,12,408
2,276,11,409
2,277,10,410
2,278,9,411
2,279,8,412
2,280,7,413
2,281,6,414
2,282,5,415
2,283,4,416
2,284,3,417
2,285,2,418
2,286,1,419
2,287,0,420
3,30,149,421
3,31,148,422
3,32,147,423
3,33,146,424
3,34,145,425
3,35,144,426
3,36,143,427
3,37,142,428
3,38,141,429
3,39,140,430
3,40,139,431
3,41,138,432
3,42,137,433
3,43,136,434
3,44,135,435
3,45,134,436
3,46,133,437
3,47,132,438
3,48,131,439
3,49,130,440
3,50,129,441
3,51,128,442
3,52,127,443
3,53,126,444
3,54,125,445
3,55,124,446
3,56,123,447
3,57,122,448
3,58,121,449
3,59,120,450
3,60,119,451
3,61,118,452
3,62,117,453
3,63,116,454
3,64,115,455
3,65,114,456
3,66,113,457
3,67,112,458
3,68,111,459
3,69,110,460
3,70,109,461
3,71,108,462
3,72,107,463
3,73,106,464
3,74,105,465
3,75,104,466
3,76,103,467
3,77,102,468
3,78,101,469
3,79,100,470
3,80,99,471
3,81,98,472
3,82,97,473
3,83,96,474
3,84,95,475
3,85,94,476
3,86,93,477
3,87,92,478
3,88,91,479
3,89,90,480
3,90,89,481
3,91,88,482
3,92,87,483
3,93,86,484
3,94,85,485
3,95,84,486
3,96,83,487
3,97,82,488
3,98,81,489
3,99,80,490
3,100,79,491
3,101,78,492
3,102,77,493
3,103,76,494
3,104,75,495
3,105,74,496
3,106,73,497
3,107,72,498
3,108,71,499
3,109,70,500
3,110,69,501
3,111,68,502
3,112,67,503
3,113,66,504
3,114,65,505
3,115,64,506
3,116,63,507
3,117,62,508
3,118,61,509
3,119,60,510
3,120,59,511
3,121,58,512
3,122,57,513
3,123,56,514
3,124,55,515
3,125,54,516
3,126,53,517
3,127,52,518
3,128,51,519
3,129,50,520
3,130,49,521
3,131,48,522
3,132,47,523
3,133,46,524
3,134,45,525
3,135,44,526
3,136,43,527
3,137,42,528
3,138,41,529
3,139,40,530
3,140,39,531
3,141,38,532
3,142,37,533
3,143,36,534
3,144,35,535
3,145,34,536
3,146,33,537
3,147,32,538
3,148,31,539
3,149,30,540
3,150,29,541
3,151,28,542
3,152,27,543
3,153,26,544
3,154,25,545
3,155,24,546
3,156,23,547
3,157,22,548
3,158,21,549
3,159,20,550
3,160,19,551
3,161,18,552
3,162,17,553
3,163,16,554
3,164,15,555
3,165,14,556
3,166,13,557
3,167,12,558
3,168,11,559
3,169,10,560
3,170,9,561
3,171,8,562
3,172,7,563
3,173,6,564
3,174,5,565
3,175,4,566
3,176,3,567
3,177,2,568
3,178,1,569
3,179,0,570
4,30,159,571
4,31,158,572
4,32,157,573
4,33,156,574
4,34,155,575
4,35,154,576
4,36,153,577
4,37,152,578
4,38,151,579
4,39,150,580
4,40,149,581
4,41,148,582
4,42,147,583
4,43,146,584
4,44,145,585
4,45,144,586
4,46,143,587
4,47,142,588
4,48,141,589
4,49,140,590
4,50,139,591
4,51,138,592
4,52,137,593
4,53,136,594
4,54,135,595
4,55,134,596
4,56,133,597
4,57,132,598
4,58,131,599
4,59,130,600
4,60,129,601
4,61,128,602
4,62,127,603
4,63,126,604
4,64,125,605
4,65,124,606
4,66,123,607
4,67,122,608
4,68,121,609
4,69,120,610
4,70,119,611
4,71,118,612
4,72,117,613
4,73,116,614
4,74,115,615
4,75,114,616
4,76,113,617
4,77,112,618
4,78,111,619
4,79,110,620
4,80,109,621
4,81,108,622
4,82,107,623
4,83,106,624
4,84,105,625
4,85,104,626
4,86,103,627
4,87,102,628
4,88,101,629
4,89,100,630
4,90,99,631
4,91,98,632
4,92,97,633
4,93,96,634
4,94,95,635
4,95,94,636
4,96,93,637
4,97,92,638
4,98,91,639
4,99,90,640
4,100,89,641
4,101,88,642
4,102,87,643
4,103,86,644
4,104,85,645
4,105,84,646
4,106,83,647
4,107,82,648
4,108,81,649
4,109,80,650
4,110,79,651
4,111,78,652
4,112,77,653
4,113,76,654
4,114,75,655
4,115,74,656
4,116,73,657
4,117,72,658
4,118,71,659
4,119,70,660
4,120,69,661
4,121,68,662
4,122,67,663
4,123,66,664
4,124,65,665
4,125,64,666
4,126,63,667
4,127,62,668
4,128,61,669
4,129,60,670
4,130,59,671
4,131,58,672
4,132,57,673
4,133,56,674
4,134,55,675
4,135,54,676
4,136,53,677
4,137,52,678
4,138,51,679
4,139,50,680
4,140,49,681
4,141,48,682
4,142,47,683
4,143,46,684
4,144,45,685
4,145,44,686
4,146,43,687
4,147,42,688
4,148,41,689
4,149,40,690
4,150,39,691
4,151,38,692
4,152,37,693
4,153,36,694
4,154,35,695
4,155,34,696
4,156,33,697
4,157,32,698
4,158,31,699
4,159,30,700
4,160,29,701
4,161,28,702
4,162,27,703
4,163,26,704
4,164,25,705
4,165,24,706
4,166,23,707
4,167,22,708
4,168,21,709
4,169,20,710
4,170,19,711
4,171,18,712
4,172,17,713
4,173,16,714
4,174,15,715
4,175,14,716
4,176,13,717
4,177,12,718
4,178,11,719
4,179,10,720
4,180,9,721
4,181,8,722
4,182,7,723
4,183,6,724
4,184,5,725
4,185,4,726
4,186,3,727
4,187,2,728
4,188,1,729
4,189,0,730
5,30,239,731
5,31,238,732
5,32,237,733
5,33,236,734
5,34,235,735
5,35,234,736
5,36,233,737
5,37,232,738
5,38,231,739
5,39,230,740
5,40,229,741
5,41,228,742
5,42,227,743
5,43,226,744
5,44,225,745
5,45,224,746
5,46,223,747
5,47,222,748
5,48,221,749
5,49,220,750
5,50,219,751
5,51,218,752
5,52,217,753
5,53,216,754
5,54,215,755
5,55,214,756
5,56,213,757
5,57,212,758
5,58,211,759
5,59,210,760
5,60,209,761
5,61,208,762
5,62,207,763
5,63,206,764
5,64,205,765
5,65,204,766
5,66,203,767
5,67,202,768
5,68,201,769
5,69,200,770
5,70,199,771
5,71,198,772
5,72,197,773
5,73,196,774
5,74,195,775
5,75,194,776
5,76,193,777
5,77,192,778
5,78,191,779
5,79,190,780
5,80,189,781
5,81,188,782
5,82,187,783
5,83,186,784
5,84,185,785
5,85,184,786
5,86,183,787
5,87,182,788
5,88,181,789
5,89,180,790
5,90,179,791
5,91,178,792
5,92,177,793
5,93,176,794
5,94,175,795
5,95,174,796
5,96,173,797
5,97,172,798
5,98,171,799
5,99,170,800
5,100,169,801
5,101,168,802
5,102,167,803
5,103,166,804
5,104,165,805
5,105,164,806
5,106,163,807
5,107,162,808
5,108,161,809
5,109,160,810
5,110,159,811
5,111,158,812
5,112,157,813
5,113,156,814
5,114,155,815
5,115,154,816
5,116,153,817
5,117,152,818
5,118,151,819
5,119,150,820
5,120,149,821
5,121,148,822
5,122,147,823
5,123,146,824
5,124,145,825
5,125,144,826
5,126,143,827
5,127,142,828
5,128,141,829
5,129,140,830
5,130,139,831
5,131,138,832
5,132,137,833
5,133,136,834
5,134,135,835
5,135,134,836
5,136,133,837
5,137,132,838
5,138,131,839
5,139,130,840
5,140,129,841
5,141,128,842
5,142,127,843
5,143,126,844
5,144,125,845
5,145,124,846
5,146,123,847
5,147,122,848
5,148,121,849
5,149,120,850
5,150,119,851
5,151,118,852
5,152,117,853
5,153,116,854
5,154,115,855
5,155,114,856
5,156,113,857
5,157,112,858
5,158,111,859
5,159,110,860
5,160,109,861
5,161,108,862
5,162,107,863
5,163,106,864
5,164,105,865
5,165,104,866
5,166,103,867
5,167,102,868
5,168,101,869
5,169,100,870
5,170,99,871
5,171,98,872
5,172,97,873
5,173,96,874
5,174,95,875
5,175,94,876
5,176,93,877
5,177,92,878
5,178,91,879
5,179,90,880
5,180,89,881
5,181,88,882
5,182,87,883
5,183,86,884
5,184,85,885
5,185,84,886
5,186,83,887
5,187,82,888
5,188,81,889
5,189,80,890
5,190,79,891
5,191,78,892
5,192,77,893
5,193,76,894
5,194,75,895
5,195,74,896
5,196,73,897
5,197,72,898
5,198,71,899
5,199,70,900
5,200,69,901
5,201,68,902
5,202,67,903
5,203,66,904
5,204,65,905
5,205,64,906
5,206,63,907
5,207,62,908
5,208,61,909
5,209,60,910
5,210,59,911
5,211,58,912
5,212,57,913
5,213,56,914
5,214,55,915
5,215,54,916
5,216,53,917
5,217,52,918
5,218,51,919
5,219,50,920
5,220,49,921
5,221,48,922
5,222,47,923
5,223,46,924
5,224,45,925
5,225,44,926
5,226,43,927
5,227,42,928
5,228,41,929
5,229,40,930
5,230,39,931
5,231,38,932
5,232,37,933
5,233,36,934
5,234,35,935
5,235,34,936
5,236,33,937
5,237,32,938
5,238,31,939
5,239,30,940
5,240,29,941
5,241,28,942
5,242,27,943
5,243,26,944
5,244,25,945
5,245,24,946
5,246,23,947
5,247,22,948
5,248,21,949
5,249,20,950
5,250,19,951
5,251,18,952
5,252,17,953
5,253,16,954
5,254,15,955
5,255,14,956
5,256,13,957
5,257,12,958
5,258,11,959
5,259,10,960
5,260,9,961
5,261,8,962
5,262,7,963
5,263,6,964
5,264,5,965
5,265,4,966
5,266,3,967
5,267,2,968
5,268,1,969
5,269,0,970
6,30,158,971
6,31,157,972
6,32,156,973
6,33,155,974
6,34,154,975
6,35,153,976
6,36,152,977
6,37,151,978
6,38,150,979
6,39,149,980
6,40,148,981
6,41,147,982
6,42,146,983
6,43,145,984
6,44,144,985
6,45,143,986
6,46,142,987
6,47,141,988
6,48,140,989
6,49,139,990
6,50,138,991
6,51,137,992
6,52,136,993
6,53,135,994
6,54,134,995
6,55,133,996
6,56,132,997
6,57,131,998
6,58,130,999
6,59,129,1000
6,60,128,1001
6,61,127,1002
6,62,126,1003
6,63,125,1004
6,64,124,1005
6,65,123,1006
6,66,122,1007
6,67,121,1008
6,68,120,1009
6,69,119,1010
6,70,118,1011
6,71,117,1012
6,72,116,1013
6,73,115,1014
6,74,114,1015
6,75,113,1016
6,76,112,1017
6,77,111,1018
6,78,110,1019
6,79,109,1020
6,80,108,1021
6,81,107,1022
6,82,106,1023
6,83,105,1024
6,84,104,1025
6,85,103,1026
6,86,102,1027
6,87,101,1028
6,88,100,1029
6,89,99,1030
6,90,98,1031
6,91,97,1032
6,92,96,1033
6,93,95,1034
6,94,94,1035
6,95,93,1036
6,96,92,1037
6,97,91,1038
6,98,90,1039
6,99,89,1040
6,100,88,1041
6,101,87,1042
6,102,86,1043
6,103,85,1044
6,104,84,1045
6,105,83,1046
6,106,82,1047
6,107,81,1048
6,108,80,1049
6,109,79,1050
6,110,78,1051
6,111,77,1052
6,112,76,1053
6,113,75,1054
6,114,74,1055
6,115,73,1056
6,116,72,1057
6,117,71,1058
6,118,70,1059
6,119,69,1060
6,120,68,1061
6,121,67,1062
6,122,66,1063
6,123,65,1064
6,124,64,1065
6,125,63,1066
6,126,62,1067
6,127,61,1068
6,128,60,1069
6,129,59,1070
6,130,58,1071
6,131,57,1072
6,132,56,1073
6,133,55,1074
6,134,54,1075
6,135,53,1076
6,136,52,1077
6,137,51,1078
6,138,50,1079
6,139,49,1080
6,140,48,1081
6,141,47,1082
6,142,46,1083
6,143,45,1084
6,144,44,1085
6,145,43,1086
6,146,42,1087
6,147,41,1088
6,148,40,1089
6,149,39,1090
6,150,38,1091
6,151,37,1092
6,152,36,1093
6,153,35,1094
6,154,34,1095
6,155,33,1096
6,156,32,1097
6,157,31,1098
6,158,30,1099
6,159,29,1100
6,160,28,1101
6,161,27,1102
6,162,26,1103
6,163,25,1104
6,164,24,1105
6,165,23,1106
6,166,22,1107
6,167,21,1108
6,168,20,1109
6,169,19,1110
6,170,18,1111
6,171,17,1112
6,172,16,1113
6,173,15,1114
6,174,14,1115
6,175,13,1116
6,176,12,1117
6,177,11,1118
6,178,10,1119
6,179,9,1120
6,180,8,1121
6,181,7,1122
6,182,6,1123
6,183,5,1124
6,184,4,1125
6,185,3,1126
6,186,2,1127
6,187,1,1128
6,188,0,1129
7,30,229,1130
7,31,228,1131
7,32,227,1132
7,33,226,1133
7,34,225,1134
7,35,224,1135
7,36,223,1136
7,37,222,1137
7,38,221,1138
7,39,220,1139
7,40,219,1140
7,41,218,1141
7,42,217,1142
7,43,216,1143
7,44,215,1144
7,45,214,1145
7,46,213,1146
7,47,212,1147
7,48,211,1148
7,49,210,1149
7,50,209,1150
7,51,208,1151
7,52,207,1152
7,53,206,1153
7,54,205,1154
7,55,204,1155
7,56,203,1156
7,57,202,1157
7,58,201,1158
7,59,200,1159
7,60,199,1160
7,61,198,1161
7,62,197,1162
7,63,196,1163
7,64,195,1164
7,65,194,1165
7,66,193,1166
7,67,192,1167
7,68,191,1168
7,69,190,1169
7,70,189,1170
7,71,188,1171
7,72,187,1172
7,73,186,1173
7,74,185,1174
7,75,184,1175
7,76,183,1176
7,77,182,1177
7,78,181,1178
7,79,180,1179
7,80,179,1180
7,81,178,1181
7,82,177,1182
7,83,176,1183
7,84,175,1184
7,85,174,1185
7,86,173,1186
7,87,172,1187
7,88,171,1188
7,89,170,1189
7,90,169,1190
7,91,168,1191
7,92,167,1192
7,93,166,1193
7,94,165,1194
7,95,164,1195
7,96,163,1196
7,97,162,1197
7,98,161,1198
7,99,160,1199
7,100,159,1200
7,101,158,1201
7,102,157,1202
7,103,156,1203
7,104,155,1204
7,105,154,1205
7,106,153,1206
7,107,152,1207
7,108,151,1208
7,109,150,1209
7,110,149,1210
7,111,148,1211
7,112,147,1212
7,113,146,1213
7,114,145,1214
7,115,144,1215
7,116,143,1216
7,117,142,1217
7,118,141,1218
7,119,140,1219
7,120,139,1220
7,121,138,1221
7,122,137,1222
7,123,136,1223
7,124,135,1224
7,125,134,1225
7,126,133,1226
7,127,132,1227
7,128,131,1228
7,129,130,1229
7,130,129,1230
7,131,128,1231
7,132,127,1232
7,133,126,1233
7,134,125,1234
7,135,124,1235
7,136,123,1236
7,137,122,1237
7,138,121,1238
7,139,120,1239
7,140,119,1240
7,141,118,1241
7,142,117,1242
7,143,116,1243
7,144,115,1244
7,145,114,1245
7,146,113,1246
7,147,112,1247
7,148,111,1248
7,149,110,1249
7,150,109,1250
7,151,108,1251
7,152,107,1252
7,153,106,1253
7,154,105,1254
7,155,104,1255
7,156,103,1256
7,157,102,1257
7,158,101,1258
7,159,100,1259
7,160,99,1260
7,161,98,1261
7,162,97,1262
7,163,96,1263
7,164,95,1264
7,165,94,1265
7,166,93,1266
7,167,92,1267
7,168,91,1268
7,169,90,1269
7,170,89,1270
7,171,88,1271
7,172,87,1272
7,173,86,1273
7,174,85,1274
7,175,84,1275
7,176,83,1276
7,177,82,1277
7,178,81,1278
7,179,80,1279
7,180,79,1280
7,181,78,1281
7,182,77,1282
7,183,76,1283
7,184,75,1284
7,185,74,1285
7,186,73,1286
7,187,72,1287
7,188,71,1288
7,189,70,1289
7,190,69,1290
7,191,68,1291
7,192,67,1292
7,193,66,1293
7,194,65,1294
7,195,64,1295
7,196,63,1296
7,197,62,1297
7,198,61,1298
7,199,60,1299
7,200,59,1300
7,201,58,1301
7,202,57,1302
7,203,56,1303
7,204,55,1304
7,205,54,1305
7,206,53,1306
7,207,52,1307
7,208,51,1308
7,209,50,1309
7,210,49,1310
7,211,48,1311
7,212,47,1312
7,213,46,1313
7,214,45,1314
7,215,44,1315
7,216,43,1316
7,217,42,1317
7,218,41,1318
7,219,40,1319
7,220,39,1320
7,221,38,1321
7,222,37,1322
7,223,36,1323
7,224,35,1324
7,225,34,1325
7,226,33,1326
7,227,32,1327
7,228,31,1328
7,229,30,1329
7,230,29,1330
7,231,28,1331
7,232,27,1332
7,233,26,1333
7,234,25,1334
7,235,24,1335
7,236,23,1336
7,237,22,1337
7,238,21,1338
7,239,20,1339
7,240,19,1340
7,241,18,1341
7,242,17,1342
7,243,16,1343
7,244,15,1344
7,245,14,1345
7,246,13,1346
7,247,12,1347
7,248,11,1348
7,249,10,1349
7,250,9,1350
7,251,8,1351
7,252,7,1352
7,253,6,1353
7,254,5,1354
7,255,4,1355
7,256,3,1356
7,257,2,1357
7,258,1,1358
7,259,0,1359
8,30,120,1360
8,31,119,1361
8,32,118,1362
8,33,117,1363
8,34,116,1364
8,35,115,1365
8,36,114,1366
8,37,113,1367
8,38,112,1368
8,39,111,1369
8,40,110,1370
8,41,109,1371
8,42,108,1372
8,43,107,1373
8,44,106,1374
8,45,105,1375
8,46,104,1376
8,47,103,1377
8,48,102,1378
8,49,101,1379
8,50,100,1380
8,51,99,1381
8,52,98,1382
8,53,97,1383
8,54,96,1384
8,55,95,1385
8,56,94,1386
8,57,93,1387
8,58,92,1388
8,59,91,1389
8,60,90,1390
8,61,89,1391
8,62,88,1392
8,63,87,1393
8,64,86,1394
8,65,85,1395
8,66,84,1396
8,67,83,1397
8,68,82,1398
8,69,81,1399
8,70,80,1400
8,71,79,1401
8,72,78,1402
8,73,77,1403
8,74,76,1404
8,75,75,1405
8,76,74,1406
8,77,73,1407
8,78,72,1408
8,79,71,1409
8,80,70,1410
8,81,69,1411
8,82,68,1412
8,83,67,1413
8,84,66,1414
8,85,65,1415
8,86,64,1416
8,87,63,1417
8,88,62,1418
8,89,61,1419
8,90,60,1420
8,91,59,1421
8,92,58,1422
8,93,57,1423
8,94,56,1424
8,95,55,1425
8,96,54,1426
8,97,53,1427
8,98,52,1428
8,99,51,1429
8,100,50,1430
8,101,49,1431
8,102,48,1432
8,103,47,1433
8,104,46,1434
8,105,45,1435
8,106,44,1436
8,107,43,1437
8,108,42,1438
8,109,41,1439
8,110,40,1440
8,111,39,1441
8,112,38,1442
8,113,37,1443
8,114,36,1444
8,115,35,1445
8,116,34,1446
8,117,33,1447
8,118,32,1448
8,119,31,1449
8,120,30,1450
8,121,29,1451
8,122,28,1452
8,123,27,1453
8,124,26,1454
8,125,25,1455
8,126,24,1456
8,127,23,1457
8,128,22,1458
8,129,21,1459
8,130,20,1460
8,131,19,1461
8,132,18,1462
8,133,17,1463
8,134,16,1464
8,135,15,1465
8,136,14,1466
8,137,13,1467
8,138,12,1468
8,139,11,1469
8,140,10,1470
8,141,9,1471
8,142,8,1472
8,143,7,1473
8,144,6,1474
8,145,5,1475
8,146,4,1476
8,147,3,1477
8,148,2,1478
8,149,1,1479
8,150,0,1480
9,30,171,1481
9,31,170,1482
9,32,169,1483
9,33,168,1484
9,34,167,1485
9,35,166,1486
9,36,165,1487
9,37,164,1488
9,38,163,1489
9,39,162,1490
9,40,161,1491
9,41,160,1492
9,42,159,1493
9,43,158,1494
9,44,157,1495
9,45,156,1496
9,46,155,1497
9,47,154,1498
9,48,153,1499
9,49,152,1500
9,50,151,1501
9,51,150,1502
9,52,149,1503
9,53,148,1504
9,54,147,1505
9,55,146,1506
9,56,145,1507
9,57,144,1508
9,58,143,1509
9,59,142,1510
9,60,141,1511
9,61,140,1512
9,62,139,1513
9,63,138,1514
9,64,137,1515
9,65,136,1516
9,66,135,1517
9,67,134,1518
9,68,133,1519
9,69,132,1520
9,70,131,1521
9,71,130,1522
9,72,129,1523
9,73,128,1524
9,74,127,1525
9,75,126,1526
9,76,125,1527
9,77,124,1528
9,78,123,1529
9,79,122,1530
9,80,121,1531
9,81,120,1532
9,82,119,1533
9,83,118,1534
9,84,117,1535
9,85,116,1536
9,86,115,1537
9,87,114,1538
9,88,113,1539
9,89,112,1540
9,90,111,1541
9,91,110,1542
9,92,109,1543
9,93,108,1544
9,94,107,1545
9,95,106,1546
9,96,105,1547
9,97,104,1548
9,98,103,1549
9,99,102,1550
9,100,101,1551
9,101,100,1552
9,102,99,1553
9,103,98,1554
9,104,97,1555
9,105,96,1556
9,106,95,1557
9,107,94,1558
9,108,93,1559
9,109,92,1560
9,110,91,1561
9,111,90,1562
9,112,89,1563
9,113,88,1564
9,114,87,1565
9,115,86,1566
9,116,85,1567
9,117,84,1568
9,118,83,1569
9,119,82,1570
9,120,81,1571
9,121,80,1572
9,122,79,1573
9,123,78,1574
9,124,77,1575
9,125,76,1576
9,126,75,1577
9,127,74,1578
9,128,73,1579
9,129,72,1580
9,130,71,1581
9,131,70,1582
9,132,69,1583
9,133,68,1584
9,134,67,1585
9,135,66,1586
9,136,65,1587
9,137,64,1588
9,138,63,1589
9,139,62,1590
9,140,61,1591
9,141,60,1592
9,142,59,1593
9,143,58,1594
9,144,57,1595
9,145,56,1596
9,146,55,1597
9,147,54,1598
9,148,53,1599
9,149,52,1600
9,150,51,1601
9,151,50,1602
9,152,49,1603
9,153,48,1604
9,154,47,1605
9,155,46,1606
9,156,45,1607
9,157,44,1608
9,158,43,1609
9,159,42,1610
9,160,41,1611
9,161,40,1612
9,162,39,1613
9,163,38,1614
9,164,37,1615
9,165,36,1616
9,166,35,1617
9,167,34,1618
9,168,33,1619
9,169,32,1620
9,170,31,1621
9,171,30,1622
9,172,29,1623
9,173,28,1624
9,174,27,1625
9,175,26,1626
9,176,25,1627
9,177,24,1628
9,178,23,1629
9,179,22,1630
9,180,21,1631
9,181,20,1632
9,182,19,1633
9,183,18,1634
9,184,17,1635
9,185,16,1636
9,186,15,1637
9,187,14,1638
9,188,13,1639
9,189,12,1640
9,190,11,1641
9,191,10,1642
9,192,9,1643
9,193,8,1644
9,194,7,1645
9,195,6,1646
9,196,5,1647
9,197,4,1648
9,198,3,1649
9,199,2,1650
9,200,1,1651
9,201,0,1652
10,30,192,1653
10,31,191,1654
10,32,190,1655
10,33,189,1656
10,34,188,1657
10,35,187,1658
10,36,186,1659
10,37,185,1660
10,38,184,1661
